artifact_path,roof,tier,level,design,condition,model,seed,solved,score,golden,llm_calls,wall_seconds,has_decomposition,verilog_files
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/aes_encryption/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,aes_encryption,C1,gpt-4o,123,False,0/8,0/8,5,57.2,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/aes_encryption/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,aes_encryption,C1,gpt-4o,42,False,0/8,0/8,5,66.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/aes_encryption/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,aes_encryption,C1,gpt-4o,456,False,0/8,0/8,5,149.9,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/aes_encryption/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,aes_encryption,C1,gpt-5.5,123,True,8/8,8/8,5,429.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/aes_encryption/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,aes_encryption,C1,gpt-5.5,42,True,8/8,8/8,5,402.9,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/aes_encryption/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,aes_encryption,C1,gpt-5.5,456,True,8/8,8/8,5,428.7,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/aes_encryption/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,aes_encryption,C1,o4-mini,123,False,0/0,,5,245.0,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/aes_encryption/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,aes_encryption,C1,o4-mini,42,False,0/0,,5,232.1,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/aes_encryption/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,aes_encryption,C1,o4-mini,456,False,0/8,0/8,5,228.2,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/gpt-5.5/aes_encryption/C2g/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,aes_encryption,C2g,gpt-5.5,42,True,8/8,8/8,4,381.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4i/gpt-5.5/aes_encryption/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,aes_encryption,C4i,gpt-5.5,42,True,1/1,8/8,7,316.8,True,7
artifacts/raw_runs/baseline_and_method_sweeps/C4tl/gpt-5.5/aes_encryption/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,aes_encryption,C4tl,gpt-5.5,42,True,1/1,1/8,7,575.6,True,7
artifacts/raw_runs/baseline_and_method_sweeps/C1/opus-4-6/band_pass_fir/1024/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C1,claude-opus-4-6,1024,False,0/0,,5,2.7,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/opus-4-6/band_pass_fir/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C1,claude-opus-4-6,123,False,0/0,,5,2.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/opus-4-6/band_pass_fir/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C1,claude-opus-4-6,42,False,0/0,,5,2.8,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/opus-4-6/band_pass_fir/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C1,claude-opus-4-6,456,False,0/0,,5,2.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/opus-4-6/band_pass_fir/789/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C1,claude-opus-4-6,789,False,0/0,,5,2.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/band_pass_fir/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C1,gpt-4o,123,False,0/0,,5,33.9,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/band_pass_fir/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C1,gpt-4o,42,False,0/0,,5,37.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/band_pass_fir/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C1,gpt-4o,456,False,0/0,,5,37.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/band_pass_fir/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C1,gpt-5.5,123,False,1/1001,,5,426.8,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/band_pass_fir/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C1,gpt-5.5,42,False,1/1001,,5,401.5,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/band_pass_fir/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C1,gpt-5.5,456,False,1/1001,,5,405.5,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/band_pass_fir/1024/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C1,o4-mini,1024,False,1/1001,,5,183.7,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/band_pass_fir/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C1,o4-mini,123,False,0/0,,5,159.2,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/band_pass_fir/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C1,o4-mini,42,False,0/0,,5,190.4,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/band_pass_fir/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C1,o4-mini,456,False,1/1001,,5,165.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/band_pass_fir/789/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C1,o4-mini,789,False,1/1001,,5,158.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/opus-4-6/band_pass_fir/1024/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C2,claude-opus-4-6,1024,False,0/0,,30,11.2,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/opus-4-6/band_pass_fir/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C2,claude-opus-4-6,123,False,0/0,,30,12.7,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/opus-4-6/band_pass_fir/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C2,claude-opus-4-6,42,False,0/0,,30,12.1,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/opus-4-6/band_pass_fir/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C2,claude-opus-4-6,456,False,0/0,,30,12.2,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/opus-4-6/band_pass_fir/789/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C2,claude-opus-4-6,789,False,0/0,,30,10.8,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/gpt-5.5/band_pass_fir/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C2,gpt-5.5,123,False,0/0,,30,941.3,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/gpt-5.5/band_pass_fir/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C2,gpt-5.5,42,False,0/0,,30,940.5,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/gpt-5.5/band_pass_fir/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C2,gpt-5.5,456,False,1/1001,,30,1766.0,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/o4-mini/band_pass_fir/1024/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C2,o4-mini,1024,False,19/1001,,30,1003.9,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/o4-mini/band_pass_fir/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C2,o4-mini,123,False,19/1001,,30,1254.3,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/o4-mini/band_pass_fir/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C2,o4-mini,42,False,5/1001,,30,1339.8,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/o4-mini/band_pass_fir/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C2,o4-mini,456,False,1/1001,,30,1255.8,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/o4-mini/band_pass_fir/789/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C2,o4-mini,789,False,19/1001,,30,1111.5,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-4o/band_pass_fir/1024/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C4,claude-opus-4-6,1024,,,,,2.0,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-4o/band_pass_fir/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C4,claude-opus-4-6,123,,,,,1.9,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-4o/band_pass_fir/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C4,claude-opus-4-6,42,,,,,1.8,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-4o/band_pass_fir/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C4,claude-opus-4-6,456,,,,,1.8,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-4o/band_pass_fir/789/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C4,claude-opus-4-6,789,,,,,2.0,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-5.5/band_pass_fir/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C4,gpt-5.5,123,False,5/1001,,29,2030.6,True,5
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-5.5/band_pass_fir/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C4,gpt-5.5,42,False,5/1001,,28,1411.8,True,4
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-5.5/band_pass_fir/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C4,gpt-5.5,456,False,0/0,,29,2331.7,True,5
artifacts/raw_runs/baseline_and_method_sweeps/C4/o4-mini/band_pass_fir/1024/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C4,o4-mini,1024,False,19/1001,,28,538.9,True,4
artifacts/raw_runs/baseline_and_method_sweeps/C4/o4-mini/band_pass_fir/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C4,o4-mini,123,False,0/1001,,28,507.3,True,4
artifacts/raw_runs/baseline_and_method_sweeps/C4/o4-mini/band_pass_fir/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C4,o4-mini,42,False,1/1001,,28,536.9,True,4
artifacts/raw_runs/baseline_and_method_sweeps/C4/o4-mini/band_pass_fir/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C4,o4-mini,456,False,19/1001,,28,617.6,True,4
artifacts/raw_runs/baseline_and_method_sweeps/C4/o4-mini/band_pass_fir/789/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C4,o4-mini,789,False,,,28,946.5,True,4
artifacts/raw_runs/baseline_and_method_sweeps/band_pass_fir/C4i/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C4i,gpt-5.5,42,,,,,87.9,False,0
artifacts/raw_runs/baseline_and_method_sweeps/band_pass_fir/C4tl/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,band_pass_fir,C4tl,gpt-5.5,42,,,,,92.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/cla_32bit_pipe/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,cla_32bit_pipe,C1,gpt-4o,123,False,1/50,,5,42.9,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/cla_32bit_pipe/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,cla_32bit_pipe,C1,gpt-4o,42,False,1/50,,5,48.8,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/cla_32bit_pipe/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,cla_32bit_pipe,C1,gpt-4o,456,False,1/50,,5,74.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/cla_32bit_pipe/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,cla_32bit_pipe,C1,gpt-5.5,123,True,50/50,,5,198.0,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/cla_32bit_pipe/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,cla_32bit_pipe,C1,gpt-5.5,42,True,50/50,,5,194.5,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/cla_32bit_pipe/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,cla_32bit_pipe,C1,gpt-5.5,456,True,50/50,,5,210.4,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/cla_32bit_pipe/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,cla_32bit_pipe,C1,o4-mini,123,False,1/50,,5,277.4,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/cla_32bit_pipe/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,cla_32bit_pipe,C1,o4-mini,42,False,1/50,,5,285.1,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/cla_32bit_pipe/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,cla_32bit_pipe,C1,o4-mini,456,False,1/50,,5,241.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/conv1d/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv1d,C1,gpt-4o,123,False,0/0,,5,31.8,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/conv1d/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv1d,C1,gpt-4o,42,False,0/0,,5,29.8,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/conv1d/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv1d,C1,gpt-4o,456,False,0/0,,5,34.9,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/conv1d/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv1d,C1,gpt-5.5,123,True,16/16,16/16,5,275.0,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/conv1d/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv1d,C1,gpt-5.5,42,True,16/16,16/16,5,355.5,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/conv1d/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv1d,C1,gpt-5.5,456,True,16/16,16/16,5,213.5,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/conv1d/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv1d,C1,o4-mini,123,True,16/16,16/16,5,120.7,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/conv1d/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv1d,C1,o4-mini,42,True,16/16,16/16,5,131.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/conv1d/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv1d,C1,o4-mini,456,True,16/16,16/16,5,123.1,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/gpt-5.5/conv1d/C2g/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv1d,C2g,gpt-5.5,42,True,16/16,16/16,1,87.1,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4i/gpt-5.5/conv1d/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv1d,C4i,gpt-5.5,42,True,1/1,0/1,5,300.2,True,5
artifacts/raw_runs/baseline_and_method_sweeps/C4i_v2/gpt-5.5/conv1d/C4i/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv1d,C4i,gpt-5.5,42,True,16/16,16/16,5,127.6,True,5
artifacts/raw_runs/baseline_and_method_sweeps/C4tl/gpt-5.5/conv1d/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv1d,C4tl,gpt-5.5,42,True,1/1,0/16,5,422.0,True,5
artifacts/raw_runs/baseline_and_method_sweeps/C4tl_v2/gpt-5.5/conv1d/C4tl/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv1d,C4tl,gpt-5.5,42,True,16/16,16/16,4,139.9,True,4
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/conv2d/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv2d,C1,gpt-4o,123,False,0/1,0/1,5,40.3,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/conv2d/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv2d,C1,gpt-4o,42,False,0/0,,5,30.1,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/conv2d/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv2d,C1,gpt-4o,456,False,0/1,0/1,5,60.2,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/conv2d/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv2d,C1,gpt-5.5,123,False,2001/4096,2001/4096,5,743.0,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/conv2d/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv2d,C1,gpt-5.5,42,False,0/0,,5,728.8,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/conv2d/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv2d,C1,gpt-5.5,456,False,0/0,,5,753.3,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/conv2d/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv2d,C1,o4-mini,123,False,0/0,,5,189.8,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/conv2d/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv2d,C1,o4-mini,42,False,0/0,,5,181.9,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/conv2d/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv2d,C1,o4-mini,456,False,2686/4096,2686/4096,5,157.9,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4i/gpt-5.5/conv2d/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv2d,C4i,gpt-5.5,42,True,1/1,0/1,6,739.0,True,6
artifacts/raw_runs/baseline_and_method_sweeps/C4i_v2/gpt-5.5/conv2d/C4i/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv2d,C4i,gpt-5.5,42,False,2548/4096,2548/4096,26,2136.9,True,6
artifacts/raw_runs/baseline_and_method_sweeps/C4tl/gpt-5.5/conv2d/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv2d,C4tl,gpt-5.5,42,True,1/1,0/1,6,547.5,True,6
artifacts/raw_runs/baseline_and_method_sweeps/C4tl_v2/gpt-5.5/conv2d/C4tl/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv2d,C4tl,gpt-5.5,42,False,0/1,0/1,29,1667.1,True,6
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/conv_3d/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv_3d,C1,gpt-4o,123,False,0/0,,5,119.9,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/conv_3d/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv_3d,C1,gpt-4o,42,False,0/0,,5,77.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/conv_3d/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv_3d,C1,gpt-4o,456,False,0/0,,5,106.2,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/conv_3d/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv_3d,C1,gpt-5.5,123,False,0/0,,5,747.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/conv_3d/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv_3d,C1,gpt-5.5,42,False,0/0,,5,797.5,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/conv_3d/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv_3d,C1,gpt-5.5,456,False,0/0,,5,784.3,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/conv_3d/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv_3d,C1,o4-mini,123,False,0/0,,5,223.0,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/conv_3d/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv_3d,C1,o4-mini,42,False,0/0,,5,181.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/conv_3d/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv_3d,C1,o4-mini,456,False,0/0,,5,175.3,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/gpt-5.5/conv_3d/C2g/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv_3d,C2g,gpt-5.5,42,False,0/0,,30,3114.0,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4i/gpt-5.5/conv_3d/C4i/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv_3d,C4i,gpt-5.5,42,False,0/0,0/23064,26,1276.4,True,6
artifacts/raw_runs/baseline_and_method_sweeps/C4tl/gpt-5.5/conv_3d/C4tl/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,conv_3d,C4tl,gpt-5.5,42,False,0/0,0/23064,29,2642.3,True,5
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/dadda_mult_pipe/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,dadda_mult_pipe,C1,gpt-4o,123,False,0/0,,5,32.9,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/dadda_mult_pipe/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,dadda_mult_pipe,C1,gpt-4o,42,False,0/0,,5,32.3,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/dadda_mult_pipe/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,dadda_mult_pipe,C1,gpt-4o,456,False,0/0,,5,28.5,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/dadda_mult_pipe/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,dadda_mult_pipe,C1,gpt-5.5,123,False,0/0,,5,674.5,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/dadda_mult_pipe/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,dadda_mult_pipe,C1,gpt-5.5,42,False,0/0,,5,632.1,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/dadda_mult_pipe/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,dadda_mult_pipe,C1,gpt-5.5,456,False,0/0,,5,588.3,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/dadda_mult_pipe/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,dadda_mult_pipe,C1,o4-mini,123,False,0/0,,5,260.1,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/dadda_mult_pipe/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,dadda_mult_pipe,C1,o4-mini,42,False,0/0,,5,246.4,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/dadda_mult_pipe/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,dadda_mult_pipe,C1,o4-mini,456,False,0/0,,5,227.4,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/dct_idct_8pt_pipelined/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,dct_idct_8pt_pipelined,C1,gpt-4o,123,False,0/0,,5,68.3,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/dct_idct_8pt_pipelined/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,dct_idct_8pt_pipelined,C1,gpt-4o,42,False,0/1,0/1,5,75.8,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/dct_idct_8pt_pipelined/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,dct_idct_8pt_pipelined,C1,gpt-4o,456,False,0/0,,5,144.2,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/dct_idct_8pt_pipelined/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,dct_idct_8pt_pipelined,C1,gpt-5.5,123,False,0/1,0/1,5,600.6,False,0
